text,level,tag,url
 找到具有最小和的树的层数,1,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/find-the-level-of-tree-with-minimum-sum/description
 第 K 大的完美二叉子树的大小,1,"binary-tree, depth-first-search, sorting, tree",https://leetcode.cn/problems/k-th-largest-perfect-subtree-size-in-binary-tree/description
LCP  二叉树任务调度,2,"binary-tree, depth-first-search, dynamic-programming, tree",https://leetcode.cn/problems/er-cha-shu-ren-wu-diao-du/description
LCP  导航装置,2,"binary-tree, dynamic-programming, tree",https://leetcode.cn/problems/hSRGyL/description
LCP  二叉树染色,1,"binary-tree, dynamic-programming, tree",https://leetcode.cn/problems/er-cha-shu-ran-se-UGC/description
LCP  开幕式焰火,0,"binary-tree, breadth-first-search, depth-first-search, hash-table, tree",https://leetcode.cn/problems/sZ59z6/description
LCP  力扣泡泡龙,2,"binary-tree, dynamic-programming, tree",https://leetcode.cn/problems/WInSav/description
LCP  二叉树灯饰,1,"binary-tree, depth-first-search, dynamic-programming, tree",https://leetcode.cn/problems/U7WvvU/description
LCP  装饰树,1,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/KnLfVT/description
LCR  完全二叉树插入器,1,"binary-tree, breadth-first-search, design, tree",https://leetcode.cn/problems/NaqhDT/description
LCR  在每个树行中找最大值,1,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/hPov7L/description
LCR  找树左下角的值,1,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/LwUNpT/description
LCR  二叉树的右视图,1,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/WNC0Lk/description
LCR  二叉树剪枝,1,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/pOCWxh/description
LCR  二叉树的序列化与反序列化,2,"binary-tree, breadth-first-search, depth-first-search, design, string, tree",https://leetcode.cn/problems/h54YBf/description
LCR  求根节点到叶节点数字之和,1,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/3Etpl5/description
LCR  路径总和 III,1,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/6eUYwP/description
LCR  二叉树中的最大路径和,2,"binary-tree, depth-first-search, dynamic-programming, tree",https://leetcode.cn/problems/jC7MId/description
LCR  子结构判断,1,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/shu-de-zi-jie-gou-lcof/description
LCR  翻转二叉树,0,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/er-cha-shu-de-jing-xiang-lcof/description
LCR  判断对称二叉树,0,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/dui-cheng-de-er-cha-shu-lcof/description
LCR  彩灯装饰记录 I,1,"binary-tree, breadth-first-search, tree",https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-lcof/description
LCR  彩灯装饰记录 II,0,"binary-tree, breadth-first-search, tree",https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-ii-lcof/description
LCR  彩灯装饰记录 III,1,"binary-tree, breadth-first-search, tree",https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-iii-lcof/description
LCR  序列化与反序列化二叉树,2,"binary-tree, breadth-first-search, depth-first-search, design, string, tree",https://leetcode.cn/problems/xu-lie-hua-er-cha-shu-lcof/description
LCR  计算二叉树的深度,0,"binary-tree, breadth-first-search, depth-first-search, tree",https://leetcode.cn/problems/er-cha-shu-de-shen-du-lcof/description
LCR  判断是否为平衡二叉树,0,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/ping-heng-er-cha-shu-lcof/description
LCR  二叉树的最近公共祖先,0,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/er-cha-shu-de-zui-jin-gong-gong-zu-xian-lcof/description
面试题  特定深度节点链表,1,"binary-tree, breadth-first-search, linked-list, tree",https://leetcode.cn/problems/list-of-depth-lcci/description
面试题  检查平衡性,0,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/check-balance-lcci/description
面试题  首个共同祖先,1,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/first-common-ancestor-lcci/description
面试题  检查子树,1,"binary-tree, depth-first-search, hash-function, string-matching, tree",https://leetcode.cn/problems/check-subtree-lcci/description
面试题  求和路径,1,"binary-tree, depth-first-search, tree",https://leetcode.cn/problems/paths-with-sum-lcci/description
 两数相除,1,"bit-manipulation, math",https://leetcode.cn/problems/divide-two-integers/description
 二进制求和,0,"bit-manipulation, math, simulation, string",https://leetcode.cn/problems/add-binary/description
 重复的DNA序列,1,"bit-manipulation, hash-function, hash-table, rolling-hash, sliding-window, string",https://leetcode.cn/problems/repeated-dna-sequences/description
 颠倒二进制位,0,"bit-manipulation, divide-and-conquer",https://leetcode.cn/problems/reverse-bits/description
 位1的个数,0,"bit-manipulation, divide-and-conquer",https://leetcode.cn/problems/number-of-1-bits/description
 数字范围按位与,1,bit-manipulation,https://leetcode.cn/problems/bitwise-and-of-numbers-range/description
 2 的幂,0,"bit-manipulation, math, recursion",https://leetcode.cn/problems/power-of-two/description
 回文排列,0,"bit-manipulation, hash-table, string",https://leetcode.cn/problems/palindrome-permutation/description
 比特位计数,0,"bit-manipulation, dynamic-programming",https://leetcode.cn/problems/counting-bits/description
 4的幂,0,"bit-manipulation, math, recursion",https://leetcode.cn/problems/power-of-four/description
 两整数之和,1,"bit-manipulation, math",https://leetcode.cn/problems/sum-of-two-integers/description
 找不同,0,"bit-manipulation, hash-table, sorting, string",https://leetcode.cn/problems/find-the-difference/description
 整数替换,1,"bit-manipulation, dynamic-programming, greedy, memoization",https://leetcode.cn/problems/integer-replacement/description
 数字转换为十六进制数,0,"bit-manipulation, math",https://leetcode.cn/problems/convert-a-number-to-hexadecimal/description
 汉明距离,0,bit-manipulation,https://leetcode.cn/problems/hamming-distance/description
 我能赢吗,1,"bit-manipulation, bitmask, dynamic-programming, game-theory, math, memoization",https://leetcode.cn/problems/can-i-win/description
 数字的补数,0,bit-manipulation,https://leetcode.cn/problems/number-complement/description
 灯泡开关 Ⅱ,1,"bit-manipulation, breadth-first-search, depth-first-search, math",https://leetcode.cn/problems/bulb-switcher-ii/description
 交替位二进制数,0,bit-manipulation,https://leetcode.cn/problems/binary-number-with-alternating-bits/description
 IP 到 CIDR,1,"bit-manipulation, string",https://leetcode.cn/problems/ip-to-cidr/description
 金字塔转换矩阵,1,"bit-manipulation, breadth-first-search, depth-first-search",https://leetcode.cn/problems/pyramid-transition-matrix/description
 二进制表示中质数个计算置位,0,"bit-manipulation, math",https://leetcode.cn/problems/prime-number-of-set-bits-in-binary-representation/description
 第K个语法符号,1,"bit-manipulation, math, recursion",https://leetcode.cn/problems/k-th-symbol-in-grammar/description
 访问所有节点的最短路径,2,"bit-manipulation, bitmask, breadth-first-search, dynamic-programming, graph",https://leetcode.cn/problems/shortest-path-visiting-all-nodes/description
 二进制间距,0,bit-manipulation,https://leetcode.cn/problems/binary-gap/description
 十进制整数的反码,0,bit-manipulation,https://leetcode.cn/problems/complement-of-base-10-integer/description
 加密数字,1,"bit-manipulation, math, string",https://leetcode.cn/problems/encode-number/description
 或运算的最小翻转次数,1,bit-manipulation,https://leetcode.cn/problems/minimum-flips-to-make-a-or-b-equal-to-c/description
 将数字变成 0 的操作次数,0,"bit-manipulation, math",https://leetcode.cn/problems/number-of-steps-to-reduce-a-number-to-zero/description
 每个元音包含偶数次的最长子字符串,1,"bit-manipulation, hash-table, prefix-sum, string",https://leetcode.cn/problems/find-the-longest-substring-containing-vowels-in-even-counts/description
 将二进制表示减到 1 的步骤数,1,"bit-manipulation, string",https://leetcode.cn/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one/description
 检查一个字符串是否包含所有长度为 K 的二进制子串,1,"bit-manipulation, hash-function, hash-table, rolling-hash, string",https://leetcode.cn/problems/check-if-a-string-contains-all-binary-codes-of-size-k/description
 数组异或操作,0,"bit-manipulation, math",https://leetcode.cn/problems/xor-operation-in-an-array/description
 并行课程 II,2,"bit-manipulation, bitmask, dynamic-programming, graph",https://leetcode.cn/problems/parallel-courses-ii/description
 找到 N 叉树的根节点,1,"bit-manipulation, depth-first-search, hash-table, tree",https://leetcode.cn/problems/find-root-of-n-ary-tree/description
 字符串的好分割数目,1,"bit-manipulation, dynamic-programming, hash-table, string",https://leetcode.cn/problems/number-of-good-ways-to-split-a-string/description
 找出最长的超赞子字符串,2,"bit-manipulation, hash-table, string",https://leetcode.cn/problems/find-longest-awesome-substring/description
 使整数变为 0 的最少操作次数,2,"bit-manipulation, dynamic-programming, memoization",https://leetcode.cn/problems/minimum-one-bit-operations-to-make-integers-zero/description
 统计子树中城市之间最大距离,2,"bit-manipulation, bitmask, dynamic-programming, enumeration, tree",https://leetcode.cn/problems/count-subtrees-with-max-distance-between-cities/description
 最大化网格幸福感,2,"bit-manipulation, bitmask, dynamic-programming, memoization",https://leetcode.cn/problems/maximize-grid-happiness/description
 连接连续二进制数字,1,"bit-manipulation, math, simulation",https://leetcode.cn/problems/concatenation-of-consecutive-binary-numbers/description
 最长的美好子字符串,0,"bit-manipulation, divide-and-conquer, hash-table, sliding-window, string",https://leetcode.cn/problems/longest-nice-substring/description
 最美子字符串的数目,1,"bit-manipulation, hash-table, prefix-sum, string",https://leetcode.cn/problems/number-of-wonderful-substrings/description
 长度为 3 的不同回文子序列,1,"bit-manipulation, hash-table, prefix-sum, string",https://leetcode.cn/problems/unique-length-3-palindromic-subsequences/description
 字符串分组,2,"bit-manipulation, string, union-find",https://leetcode.cn/problems/groups-of-strings/description
 转换数字的最少位翻转次数,0,bit-manipulation,https://leetcode.cn/problems/minimum-bit-flips-to-convert-number/description
 K 条高速公路的最大旅行费用,2,"bit-manipulation, bitmask, dynamic-programming, graph",https://leetcode.cn/problems/maximum-cost-of-trip-with-k-highways/description
 第一个出现两次的字母,0,"bit-manipulation, counting, hash-table, string",https://leetcode.cn/problems/first-letter-to-appear-twice/description
 最小异或,1,"bit-manipulation, greedy",https://leetcode.cn/problems/minimize-xor/description
 执行逐位运算使字符串相等,1,"bit-manipulation, string",https://leetcode.cn/problems/apply-bitwise-operations-to-make-strings-equal/description
 将整数减少到零需要的最少操作数,1,"bit-manipulation, dynamic-programming, greedy",https://leetcode.cn/problems/minimum-operations-to-reduce-an-integer-to-0/description
 奇偶位数,0,bit-manipulation,https://leetcode.cn/problems/number-of-even-and-odd-bits/description
 得到整数零需要执行的最少操作数,1,"bit-manipulation, brainteaser",https://leetcode.cn/problems/minimum-operations-to-make-the-integer-zero/description
 树中可以形成回文的路径数,2,"bit-manipulation, bitmask, depth-first-search, dynamic-programming, tree",https://leetcode.cn/problems/count-paths-that-can-form-a-palindrome-in-a-tree/description
